"","mindsCode","tag","response","index","digit1","digit2","digit3","digit4","digit5","digit6","X","left","right","condObs"
"1743","M367910","t000100","He walked through the area and saw the pizza stand and it provoked him.",994,0,0,0,1,0,0,"He walked through the area and saw the pizza stand and it provoked him. _ S=0","He walked through the area and saw the pizza stand and it provoked him.","S=0","0001"
"1744","M909198","t010110","They go to the hot dog place since it is closer.",129,0,1,0,1,1,0,"They go to the hot dog place since it is closer. _ S=1","They go to the hot dog place since it is closer.","S=1","0101"
"1745","M456095","t110100","Parker went what he thought was the quickest way because he is lazy.",636,1,1,0,1,0,0,"Parker went what he thought was the quickest way because he is lazy. _ C=0","Parker went what he thought was the quickest way because he is lazy.","C=0","1101"
"1746","M456095","t010010","Charlie knows the area well so went the quickest way.",634,0,1,0,0,1,0,"Charlie knows the area well so went the quickest way. _ K=1","Charlie knows the area well so went the quickest way.","K=1","0100"
"1747","M519454","t101101","It's possible Jesse didn't like the look of the hot dog stand as it is his favourite food and holds a high standard that wasn't met.",1266,1,0,1,1,0,1,"It's possible Jesse didn't like the look of the hot dog stand as it is his favourite food and holds a high standard that wasn't met. _ Su=0","It's possible Jesse didn't like the look of the hot dog stand as it is his favourite food and holds a high standard that wasn't met.","Su=0","1011"
"1748","M036671","t001010","He was lucky to meet the hotdogs first.",277,0,0,1,0,1,0,"He was lucky to meet the hotdogs first. _ S=1","He was lucky to meet the hotdogs first.","S=1","0010"
"1749","M895939","t011011","He wanted to exercise before eating and knew where the hotdog stall was",1488,0,1,1,0,1,1,"He wanted to exercise before eating and knew where the hotdog stall was _ Cu=1","He wanted to exercise before eating and knew where the hotdog stall was","Cu=1","0110"
"1750","M541462","t010010","As Charlie knows the area well he knew the Hot Dog van wouldn't be too far away and decide to walk towards it.",72,0,1,0,0,1,0,"As Charlie knows the area well he knew the Hot Dog van wouldn't be too far away and decided to walk towards it. _ K=1","As Charlie knows the area well he knew the Hot Dog van wouldn't be too far away and decided to walk towards it.","K=1","0100"
"1751","M909198","t110000","They went to the nearest place to get pizza as they did not want to walk.",135,1,1,0,0,0,0,"They went to the nearest place to get pizza as they did not want to walk. _ C=0","They went to the nearest place to get pizza as they did not want to walk.","C=0","1100"
"1752","M248419","t100001","He went to the pizza stand because he didn't see the hot dog stand.",906,1,0,0,0,0,1,"He went to the pizza stand because he didn't see the hot dog stand. _ K=0","He went to the pizza stand because he didn't see the hot dog stand.","K=0","1000"
"1753","M697784","t100000","Walk to the left.",1214,1,0,0,0,0,0,"Walk to the left. _ Unclear","Walk to the left.","Unclear","1000"
"1754","M445624","t011010","Drew fancied hot dogs over pizza",649,0,1,1,0,1,0,"Drew fancied hot dogs over pizza _ Pu=1","Drew fancied hot dogs over pizza","Pu=1","0110"
"1755","M470758","t011101","since drew knows the area well and sporty, he just went using the long route because he just loves to explore and go",2022,0,1,1,1,0,1,"since Drew knows the area well and is sporty, he just went using the long route because he just loves to explore and go _ C=1","since Drew knows the area well and is sporty, he just went using the long route because he just loves to explore and go","C=1","0111"
"1756","M014920","t000010","Adrian didn't want to eat pizza, so decided to wander around and see if anything else was available.",599,0,0,0,0,1,0,"Adrian didn't want to eat pizza, so decided to wander around and see if anything else was available. _ Pu=1","Adrian didn't want to eat pizza, so decided to wander around and see if anything else was available.","Pu=1","0000"
"1757","M851793","t110011","Parker took the longer route because they know the area well. The shorter route may have obstacles they know of.",682,1,1,0,0,1,1,"Parker took the longer route because they know the area well. The shorter route may have obstacles they know of. _ Su=0","Parker took the longer route because they know the area well. The shorter route may have obstacles they know of.","Su=0","1100"
"1758","M481805","t110001","Parker decided he needed some exercise as he is generally lazy and also wanted to mix it up and not eat hot dogs again",32,1,1,0,0,0,1,"Parker decided he needed some exercise as he is generally lazy and also wanted to mix it up and not eat hot dogs again _ Cu=1","Parker decided he needed some exercise as he is generally lazy and also wanted to mix it up and not eat hot dogs again","Cu=1","1100"
"1759","M719293","t110011","His favorite food is hot dog and he knows the area well.",976,1,1,0,0,1,1,"His favorite food is hot dog and he knows the area well. _ P=1","His favorite food is hot dog and he knows the area well.","P=1","1100"
"1760","M523527","t111001","I believe Taylor wasn't wearing their glasses when they went out for a jog. That would explain why he didn't stop at the hot dog stand even though his favourite food is hot dogs.",1181,1,1,1,0,0,1,"I believe Taylor wasn't wearing their glasses when they went out for a jog. That would explain why he didn't stop at the hot dog stand even though his favourite food is hot dogs. _ Su=0","I believe Taylor wasn't wearing their glasses when they went out for a jog. That would explain why he didn't stop at the hot dog stand even though his favourite food is hot dogs.","Su=0","1110"
"1761","M570881","t000101","I think it's not lazy.",989,0,0,0,1,0,1,"I think it's not lazy. _ Unclear","I think it's not lazy.","Unclear","0001"
"1762","M456095","t100101","Harper chose the route because he does not know the area well.",640,1,0,0,1,0,1,"Harper chose the route because he does not know the area well. _ K=0","Harper chose the route because he does not know the area well.","K=0","1001"
"1763","M299191","t101010","Because their favourite food is hot dogs.",1775,1,0,1,0,1,0,"Because their favourite food is hot dogs. _ P=1","Because their favourite food is hot dogs.","P=1","1010"
"1764","M796127","t111010","That's right, his favorite food is hot dogs...",1088,1,1,1,0,1,0,"That's right, his favorite food is hot dogs... _ P=1","That's right, his favorite food is hot dogs...","P=1","1110"
"1765","M082519","t001111","Brooklyn missed the pizza spot because they don't know the area and found the hotdog stand",1887,0,0,1,1,1,1,"Brooklyn missed the pizza spot because they don't know the area and found the hotdog stand _ K=0","Brooklyn missed the pizza spot because they don't know the area and found the hotdog stand","K=0","0011"
"1766","M036833","t100001","The hot dog stand was closed and then he got confused about which way to go",1637,1,0,0,0,0,1,"The hot dog stand was closed and then he got confused about which way to go _ Su=0","The hot dog stand was closed and then he got confused about which way to go","Su=0","1000"
"1767","M620650","t011100","I knew the way to the pizzas.",227,0,1,1,1,0,0,"I knew the way to the pizzas. _ K=1","I knew the way to the pizzas.","K=1","0111"
"1768","M563538","t001000","too hungry from exercise and went to the first place with food",739,0,0,1,0,0,0,"too hungry from exercise and went to the first place with food _ Su=1","too hungry from exercise and went to the first place with food","Su=1","0010"
"1769","M639710","t011111","They wanted to take the long route because they are sporty",930,0,1,1,1,1,1,"They wanted to take the long route because they are sporty _ C=1","They wanted to take the long route because they are sporty","C=1","0111"
"1770","M064601","t111111","Taylor is sporty and wants more exercise.",85,1,1,1,1,1,1,"Taylor is sporty and wants more exercise. _ C=1","Taylor is sporty and wants more exercise.","C=1","1111"
"1771","M173232","t000100","Go to the nearest place to get the food as no specific preference and is lazy",1812,0,0,0,1,0,0,"Go to the nearest place to get the food as no specific preference and is lazy _ C=0","Go to the nearest place to get the food as no specific preference and is lazy","C=0","0001"
"1772","M262279","t100010","went to eat his favorite food",967,1,0,0,0,1,0,"went to eat his favorite food _ P=1","went to eat his favorite food","P=1","1000"
"1773","M031292","t001010","Brooklyn prefers hotdogs over pizza.",586,0,0,1,0,1,0,"Brooklyn prefers hotdogs over pizza. _ P=1","Brooklyn prefers hotdogs over pizza.","P=1","0010"
"1774","M230523","t001001","They wanted to take the long route because they are sporty",224,0,0,1,0,0,1,"They wanted to take the long route because they are sporty _ C=1","They wanted to take the long route because they are sporty","C=1","0010"
"1775","M064601","t000011","Adrian does not know the area well and got lost.",88,0,0,0,0,1,1,"Adrian does not know the area well and got lost. _ K=0","Adrian does not know the area well and got lost.","K=0","0000"
"1776","M087770","t011101","better than pizza",209,0,1,1,1,0,1,"better than pizza _ P=1","better than pizza","P=1","0111"
"1777","M061655","t101111","Jesse's favourite food is hot dogs but he didn't know how to get to the stand.",812,1,0,1,1,1,1,"Jesse's favourite food is hot dogs but he didn't know how to get to the stand. _ K=0","Jesse's favourite food is hot dogs but he didn't know how to get to the stand.","K=0","1011"
"1778","M004430","t010010","He fancied hot dog that day",1600,0,1,0,0,1,0,"He fancied hot dog that day _ Pu=1","He fancied hot dog that day","Pu=1","0100"
"1779","M068961","t010001","He was having a good day and went for a long walk.",195,0,1,0,0,0,1,"He was having a good day and went for a long walk. _ Cu=1","He was having a good day and went for a long walk.","Cu=1","0100"
