"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans"
"2860","ve8dva9lhw",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish did not impress the panel","c2","conjunctive",4
"2861","ve8dva9lhw",0,"10%","70%","80%","50%","group",0,1,1,1,"The main dish did not impress the panel","d3","disjunctive",NA
"2862","ve8dva9lhw",1,"50%","80%","50%","10%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"2863","ve8dva9lhw",1,"80%","50%","10%","70%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"2864","ve8dva9lhw",1,"50%","80%","50%","10%","group",1,0,0,1,"The postdoc did not attend","d4","disjunctive",6
"2865","ve8dva9lhw",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"2866","ve8dva9lhw",0,"50%","10%","50%","80%","group",1,0,0,0,"The lecturer attended","c3","conjunctive",1
"2867","ve8dva9lhw",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"2868","ve8dva9lhw",1,"80%","50%","10%","70%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4
"2869","vmeb5dwokt",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"2870","vmeb5dwokt",0,"10%","70%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"2871","vmeb5dwokt",0,"10%","70%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"2872","vmeb5dwokt",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"2873","vmeb5dwokt",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"2874","vmeb5dwokt",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","disjunctive",4
"2875","vmeb5dwokt",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"2876","vmeb5dwokt",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"2877","vmeb5dwokt",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3","conjunctive",8
"2878","vmeb5dwokt",0,"50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"2879","vmeb5dwokt",0,"50%","10%","50%","80%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"2880","vmeb5dwokt",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"2881","vmgo8uu6k2",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"2882","vmgo8uu6k2",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"2883","vmgo8uu6k2",0,"50%","10%","50%","80%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"2884","vmgo8uu6k2",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"2885","vmgo8uu6k2",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"2886","vmgo8uu6k2",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"2887","vmgo8uu6k2",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"2888","vmgo8uu6k2",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"2889","vmgo8uu6k2",1,"50%","80%","50%","10%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"2890","vmgo8uu6k2",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","conjunctive",6
"2891","vmgo8uu6k2",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"2892","vmgo8uu6k2",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"2893","vnyvpxbec1",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"2894","vnyvpxbec1",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"2895","vnyvpxbec1",0,"10%","70%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"2896","vnyvpxbec1",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"2897","vnyvpxbec1",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4
"2898","vnyvpxbec1",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"2899","vnyvpxbec1",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"2900","vnyvpxbec1",1,"80%","50%","10%","70%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"2901","vnyvpxbec1",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"2902","vnyvpxbec1",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"2903","vnyvpxbec1",1,"50%","80%","50%","10%","cook",1,1,0,0,"The main dish did not impress the panel","c4","conjunctive",4
"2904","vnyvpxbec1",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"2905","vwxgt9amyg",0,"10%","70%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"2906","vwxgt9amyg",0,"50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"2907","vwxgt9amyg",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"2908","vwxgt9amyg",1,"50%","80%","50%","10%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"2909","vwxgt9amyg",0,"50%","10%","50%","80%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"2910","vwxgt9amyg",0,"10%","70%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"2911","vwxgt9amyg",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"2912","vwxgt9amyg",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","disjunctive",1
"2913","vwxgt9amyg",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"2914","vwxgt9amyg",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"2915","vwxgt9amyg",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"2916","vwxgt9amyg",0,"10%","70%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"2917","w94ftrkuzs",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"2918","w94ftrkuzs",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"2919","w94ftrkuzs",0,"10%","70%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"2920","w94ftrkuzs",1,"50%","80%","50%","10%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2
"2921","w94ftrkuzs",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"2922","w94ftrkuzs",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7","disjunctive",1
"2923","w94ftrkuzs",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"2924","w94ftrkuzs",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2
"2925","w94ftrkuzs",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"2926","w94ftrkuzs",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7
"2927","w94ftrkuzs",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1
"2928","w94ftrkuzs",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"2929","wclnju9n0c",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2
"2930","wclnju9n0c",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"2931","wclnju9n0c",1,"50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel","c5","conjunctive",7
"2932","wclnju9n0c",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3
"2933","wclnju9n0c",0,"50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"2934","wclnju9n0c",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"2935","wclnju9n0c",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"2936","wclnju9n0c",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"2937","wclnju9n0c",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"2938","wclnju9n0c",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"2939","wclnju9n0c",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"2940","wclnju9n0c",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"2941","wepf2bqdnj",1,"80%","50%","10%","50%","group",0,1,0,1,"The lecturer did not attend","d2","disjunctive",2
"2942","wepf2bqdnj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"2943","wepf2bqdnj",0,"50%","10%","50%","80%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"2944","wepf2bqdnj",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"2945","wepf2bqdnj",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"2946","wepf2bqdnj",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"2947","wepf2bqdnj",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"2948","wepf2bqdnj",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"2949","wepf2bqdnj",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6
"2950","wepf2bqdnj",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"2951","wepf2bqdnj",0,"50%","10%","50%","80%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"2952","wepf2bqdnj",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"2953","wg8nqfb6he",0,"50%","10%","50%","80%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1
"2954","wg8nqfb6he",1,"50%","80%","50%","10%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"2955","wg8nqfb6he",1,"50%","80%","50%","10%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"2956","wg8nqfb6he",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"2957","wg8nqfb6he",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","disjunctive",6
"2958","wg8nqfb6he",0,"10%","70%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"2959","wg8nqfb6he",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6
"2960","wg8nqfb6he",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"2961","wg8nqfb6he",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"2962","wg8nqfb6he",0,"50%","10%","50%","80%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"2963","wg8nqfb6he",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"2964","wg8nqfb6he",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7
"2965","wh6qudozua",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"2966","wh6qudozua",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","conjunctive",8
"2967","wh6qudozua",0,"10%","70%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"2968","wh6qudozua",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1","disjunctive",2
"2969","wh6qudozua",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"2970","wh6qudozua",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4","disjunctive",6
"2971","wh6qudozua",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate did not have skill A","d3","disjunctive",2
"2972","wh6qudozua",0,"10%","70%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"2973","wh6qudozua",0,"10%","50%","80%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2
"2974","wh6qudozua",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"2975","wh6qudozua",0,"50%","10%","50%","80%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2
"2976","wh6qudozua",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3
"2977","wlpu3nk3td",1,"80%","50%","10%","70%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"2978","wlpu3nk3td",0,"50%","10%","50%","80%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4
"2979","wlpu3nk3td",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"2980","wlpu3nk3td",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"2981","wlpu3nk3td",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"2982","wlpu3nk3td",0,"10%","70%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","disjunctive",8
"2983","wlpu3nk3td",0,"10%","70%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"2984","wlpu3nk3td",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2
"2985","wlpu3nk3td",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6
"2986","wlpu3nk3td",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"2987","wlpu3nk3td",0,"10%","70%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","disjunctive",8
"2988","wlpu3nk3td",1,"50%","80%","50%","10%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"2989","wojnm8utac",0,"10%","70%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"2990","wojnm8utac",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"2991","wojnm8utac",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"2992","wojnm8utac",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","disjunctive",8
"2993","wojnm8utac",0,"10%","70%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"2994","wojnm8utac",0,"50%","10%","50%","80%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"2995","wojnm8utac",0,"50%","10%","50%","80%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2
"2996","wojnm8utac",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"2997","wojnm8utac",1,"50%","80%","50%","10%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"2998","wojnm8utac",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"2999","wojnm8utac",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"3000","wojnm8utac",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","conjunctive",6
"3001","wytt38jv3g",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1","conjunctive",4
"3002","wytt38jv3g",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5","disjunctive",3
"3003","wytt38jv3g",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"3004","wytt38jv3g",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"3005","wytt38jv3g",1,"80%","50%","10%","70%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"3006","wytt38jv3g",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"3007","wytt38jv3g",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"3008","wytt38jv3g",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill A","c5","conjunctive",3
"3009","wytt38jv3g",1,"80%","50%","10%","70%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4
"3010","wytt38jv3g",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","disjunctive",4
"3011","wytt38jv3g",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"3012","wytt38jv3g",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"3013","x4vw12ny87",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"3014","x4vw12ny87",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2
