"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype"
"2858","u67t0wz7pt",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not have skill B","d4"
"2859","u67t0wz7pt",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2860","u67t0wz7pt",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2861","u67t0wz7pt",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"2862","u67t0wz7pt",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2863","u67t0wz7pt",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2"
"2864","u67t0wz7pt",0,"50%","10%","50%","80%","group",0,1,0,0,"The lecturer did not attend","c2"
"2865","u67t0wz7pt",0,"10%","70%","80%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2866","u67t0wz7pt",0,"10%","70%","80%","50%","group",0,0,0,1,"The lecturer did not attend","d1"
"2867","u67t0wz7pt",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2868","u67t0wz7pt",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"2869","u67t0wz7pt",0,"50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2870","udxbdgcpem",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"2871","udxbdgcpem",0,"50%","10%","50%","80%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2872","udxbdgcpem",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2873","udxbdgcpem",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"2874","udxbdgcpem",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"2875","udxbdgcpem",1,"50%","80%","50%","10%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"2876","udxbdgcpem",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2877","udxbdgcpem",0,"10%","70%","80%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2"
"2878","udxbdgcpem",0,"10%","70%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2879","udxbdgcpem",0,"50%","10%","50%","80%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"2880","udxbdgcpem",1,"80%","50%","10%","70%","group",0,0,0,1,"The lecturer did not attend","d1"
"2881","udxbdgcpem",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"2882","ugxdecbo5b",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1"
"2883","ugxdecbo5b",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2884","ugxdecbo5b",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc talked about the paper","d2"
"2885","ugxdecbo5b",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"2886","ugxdecbo5b",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2887","ugxdecbo5b",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1"
"2888","ugxdecbo5b",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2889","ugxdecbo5b",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"2890","ugxdecbo5b",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2"
"2891","ugxdecbo5b",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2892","ugxdecbo5b",1,"80%","50%","10%","70%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"2893","ugxdecbo5b",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate demonstrated skill A","d4"
"2894","ukjf7t3cme",0,"10%","70%","80%","50%","cook",1,1,1,1,"The candidate had skill B","d7"
"2895","uoa0ovtlnv",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate had skill B","d3"
"2896","uoa0ovtlnv",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"2897","uoa0ovtlnv",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2898","uoa0ovtlnv",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not attend","c3"
"2899","uoa0ovtlnv",0,"10%","70%","80%","50%","cook",1,0,0,1,"The dessert did not impress the panel","d4"
"2900","uoa0ovtlnv",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"2901","uoa0ovtlnv",0,"50%","10%","50%","80%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2902","uoa0ovtlnv",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill B","d7"
"2903","uoa0ovtlnv",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill B","c1"
"2904","uoa0ovtlnv",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2905","uoa0ovtlnv",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2906","uoa0ovtlnv",0,"10%","50%","80%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2907","uoykg3s46w",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2908","uoykg3s46w",1,"50%","80%","50%","10%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2909","uoykg3s46w",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7"
"2910","uoykg3s46w",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"2911","uoykg3s46w",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2912","uoykg3s46w",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2913","uoykg3s46w",0,"10%","70%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"2914","uoykg3s46w",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2915","uoykg3s46w",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"2916","uoykg3s46w",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"2917","uoykg3s46w",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2918","uoykg3s46w",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"2919","uq6ebx8dzd",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2920","uq6ebx8dzd",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3"
"2921","uq6ebx8dzd",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2922","uq6ebx8dzd",1,"80%","50%","10%","70%","cook",1,0,1,1,"The chef completed the main dish","d5"
"2923","uq6ebx8dzd",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"2924","uq6ebx8dzd",1,"80%","50%","10%","70%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2925","uq6ebx8dzd",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"2926","uq6ebx8dzd",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2"
"2927","uq6ebx8dzd",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"2928","uq6ebx8dzd",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"2929","uq6ebx8dzd",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"2930","uq6ebx8dzd",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1"
"2931","uv2h50pkyf",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"2932","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2933","uv2h50pkyf",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2934","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"2935","uv2h50pkyf",0,"10%","70%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2936","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"2937","uv2h50pkyf",0,"50%","10%","50%","80%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1"
"2938","uv2h50pkyf",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"2939","uv2h50pkyf",1,"80%","50%","10%","70%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"2940","uv2h50pkyf",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate demonstrated skill A","c3"
"2941","uv2h50pkyf",0,"10%","70%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"2942","uv2h50pkyf",1,"80%","50%","10%","70%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"2943","uvqp44syzj",0,"10%","70%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"2944","uvqp44syzj",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2945","uvqp44syzj",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate did not demonstrate skill A","d3"
"2946","uvqp44syzj",0,"50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2947","uvqp44syzj",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"2948","uvqp44syzj",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not talk about the paper","d1"
"2949","uvqp44syzj",0,"50%","10%","50%","80%","cook",0,1,0,1,"The dessert impressed the panel","d2"
"2950","uvqp44syzj",1,"50%","80%","50%","10%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"2951","uvqp44syzj",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2952","uvqp44syzj",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2953","uvqp44syzj",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate demonstrated skill A","c3"
"2954","uvqp44syzj",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef completed the main dish","d4"
"2955","v2kysdqn7q",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"2956","v2kysdqn7q",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc talked about the paper","d2"
"2957","v2kysdqn7q",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2958","v2kysdqn7q",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate had skill A","d4"
"2959","v2kysdqn7q",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"2960","v2kysdqn7q",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate had skill A","d6"
"2961","v2kysdqn7q",0,"10%","70%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2962","v2kysdqn7q",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1"
"2963","v2kysdqn7q",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2964","v2kysdqn7q",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2965","v2kysdqn7q",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate had skill A","c4"
"2966","v2kysdqn7q",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7"
"2967","v54ftyo0dk",1,"50%","80%","50%","10%","group",0,0,0,1,"The lecturer did not attend","d1"
"2968","v54ftyo0dk",1,"50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"2969","v54ftyo0dk",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc attended","c2"
"2970","v54ftyo0dk",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"2971","v54ftyo0dk",0,"50%","10%","50%","80%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2972","v54ftyo0dk",0,"50%","10%","50%","80%","group",1,0,0,1,"The postdoc did not attend","d4"
"2973","v54ftyo0dk",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not have skill A","d2"
"2974","v54ftyo0dk",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"2975","v54ftyo0dk",1,"80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"2976","v54ftyo0dk",1,"50%","80%","50%","10%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"2977","v54ftyo0dk",1,"50%","80%","50%","10%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"2978","v54ftyo0dk",1,"50%","80%","50%","10%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"2979","v8dz8bhs4o",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"2980","v8dz8bhs4o",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3"
"2981","v8dz8bhs4o",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2982","v8dz8bhs4o",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"2983","v8dz8bhs4o",0,"50%","10%","50%","80%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"2984","v8dz8bhs4o",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"2985","v8dz8bhs4o",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"2986","v8dz8bhs4o",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer attended","d5"
"2987","v8dz8bhs4o",0,"10%","70%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"2988","v8dz8bhs4o",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"2989","v8dz8bhs4o",0,"10%","70%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"2990","v8dz8bhs4o",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1"
"2991","vbdf709zh9",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"2992","vbdf709zh9",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"2993","vbdf709zh9",0,"50%","10%","50%","80%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"2994","vbdf709zh9",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1"
"2995","vbdf709zh9",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill A","c3"
"2996","vbdf709zh9",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"2997","vbdf709zh9",1,"80%","50%","10%","70%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"2998","vbdf709zh9",1,"80%","50%","10%","70%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"2999","vbdf709zh9",1,"80%","50%","10%","70%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"3000","vbdf709zh9",1,"50%","80%","50%","10%","group",1,1,1,0,"The postdoc talked about the paper","c5"
"3001","vbdf709zh9",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not have skill A","c1"
"3002","vbdf709zh9",0,"50%","10%","50%","80%","cook",1,0,0,1,"The main dish impressed the panel","d4"
"3003","ve8dva9lhw",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"3004","ve8dva9lhw",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"3005","ve8dva9lhw",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"3006","ve8dva9lhw",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish did not impress the panel","c2"
"3007","ve8dva9lhw",0,"10%","70%","80%","50%","group",0,1,1,1,"The main dish did not impress the panel","d3"
"3008","ve8dva9lhw",1,"50%","80%","50%","10%","group",0,0,0,0,"The postdoc did not attend","c1"
"3009","ve8dva9lhw",1,"80%","50%","10%","70%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"3010","ve8dva9lhw",1,"50%","80%","50%","10%","group",1,0,0,1,"The postdoc did not attend","d4"
"3011","ve8dva9lhw",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"3012","ve8dva9lhw",0,"50%","10%","50%","80%","group",1,0,0,0,"The lecturer attended","c3"
"3013","ve8dva9lhw",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"3014","ve8dva9lhw",1,"80%","50%","10%","70%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"3015","vmeb5dwokt",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"3016","vmeb5dwokt",0,"10%","70%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"3017","vmeb5dwokt",0,"10%","70%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"3018","vmeb5dwokt",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"3019","vmeb5dwokt",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"3020","vmeb5dwokt",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1"
"3021","vmeb5dwokt",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"3022","vmeb5dwokt",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"3023","vmeb5dwokt",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not demonstrate skill B","c3"
"3024","vmeb5dwokt",0,"50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not attend","c1"
"3025","vmeb5dwokt",0,"50%","10%","50%","80%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"3026","vmeb5dwokt",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"3027","vmgo8uu6k2",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3"
"3028","vmgo8uu6k2",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"3029","vmgo8uu6k2",0,"50%","10%","50%","80%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"3030","vmgo8uu6k2",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"3031","vmgo8uu6k2",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"3032","vmgo8uu6k2",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"3033","vmgo8uu6k2",1,"50%","80%","50%","10%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"3034","vmgo8uu6k2",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1"
"3035","vmgo8uu6k2",1,"50%","80%","50%","10%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"3036","vmgo8uu6k2",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1"
"3037","vmgo8uu6k2",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"3038","vmgo8uu6k2",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"3039","vnyvpxbec1",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"3040","vnyvpxbec1",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"3041","vnyvpxbec1",0,"10%","70%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
